VDS_ID,window_start,ToVol_mean,Speed_mean,OccRate_mean,ToVol_std,free_frac,mod_frac,cong_frac,label,label_name,split
VDS0026,2017-04-17 02:00:00,17.583333333333332,56.82916666666667,0.8929166666666667,6.057095491826214,0.75,0.25,0.0,0,free-flow,train
VDS0026,2017-04-17 04:00:00,32.416666666666664,55.479166666666664,1.8333333333333333,9.44050784681614,0.5,0.5,0.0,0,free-flow,train
VDS0026,2017-04-17 06:00:00,89.58333333333333,40.90416666666667,24.308333333333334,39.32685404752537,0.08333333333333333,0.625,0.2916666666666667,2,congested,train
VDS0026,2017-04-17 08:00:00,108.70833333333333,36.19166666666667,22.6925,29.24035205680323,0.0,0.6666666666666666,0.3333333333333333,2,congested,train
VDS0026,2017-04-17 10:00:00,143.70833333333334,40.891666666666666,9.089583333333334,13.639709185560617,0.0,1.0,0.0,1,moderate,train
VDS0026,2017-04-17 12:00:00,135.54166666666666,41.38333333333333,8.594583333333334,19.03995608020754,0.0,1.0,0.0,1,moderate,train
VDS0026,2017-04-17 14:00:00,151.91666666666666,37.4,13.514583333333334,13.078082117958198,0.0,0.7916666666666666,0.20833333333333334,2,congested,train
VDS0026,2017-04-17 16:00:00,148.75,39.00416666666667,15.089583333333332,14.155195696894868,0.0,0.6666666666666666,0.3333333333333333,2,congested,train
VDS0026,2017-04-17 18:00:00,135.45833333333334,37.4375,15.387916666666667,17.26262403013507,0.0,0.6666666666666666,0.3333333333333333,2,congested,train
VDS0026,2017-04-17 20:00:00,120.625,45.645833333333336,8.242916666666668,16.893045906526154,0.0,1.0,0.0,1,moderate,train
VDS0026,2017-04-17 22:00:00,90.83333333333333,50.25833333333333,5.554583333333333,22.877113428939843,0.041666666666666664,0.9583333333333334,0.0,1,moderate,train
VDS0026,2017-04-18 00:00:00,44.958333333333336,54.362500000000004,2.6824999999999997,14.754451551301736,0.375,0.625,0.0,1,moderate,train
VDS0026,2017-04-18 02:00:00,25.666666666666668,57.425000000000004,1.7258333333333333,5.946622473352391,0.8333333333333334,0.16666666666666666,0.0,0,free-flow,train
VDS0026,2017-04-18 04:00:00,32.375,55.25833333333333,1.7787499999999998,11.068217326318122,0.4583333333333333,0.5416666666666666,0.0,1,moderate,train
VDS0026,2017-04-18 06:00:00,99.16666666666667,49.0625,5.725416666666667,35.86165042234522,0.125,0.8333333333333334,0.041666666666666664,1,moderate,train
VDS0026,2017-04-18 08:00:00,113.04166666666667,42.40833333333333,18.851666666666667,32.94986859730567,0.0,0.75,0.25,2,congested,train
VDS0026,2017-04-18 10:00:00,148.70833333333334,46.9625,7.25125,15.596764342998016,0.0,1.0,0.0,1,moderate,train
VDS0026,2017-04-18 12:00:00,141.95833333333334,46.887499999999996,7.11375,16.28944487982183,0.0,1.0,0.0,1,moderate,train
VDS0026,2017-04-18 14:00:00,151.25,40.49583333333333,11.012916666666667,12.11628440678441,0.0,1.0,0.0,1,moderate,train
VDS0026,2017-04-18 16:00:00,151.04166666666666,35.608333333333334,17.89375,16.664148360468655,0.0,0.5416666666666666,0.4583333333333333,2,congested,train
VDS0026,2017-04-18 18:00:00,132.29166666666666,35.895833333333336,24.677916666666665,19.16627283779383,0.0,0.5,0.5,2,congested,train
VDS0026,2017-04-18 20:00:00,123.875,45.88333333333333,9.574166666666667,12.939029262694692,0.0,1.0,0.0,1,moderate,train
VDS0026,2017-04-18 22:00:00,96.75,49.90416666666667,6.3525,28.905016865589275,0.041666666666666664,0.9583333333333334,0.0,1,moderate,train
VDS0026,2017-04-19 00:00:00,48.375,54.5,2.4920833333333334,16.66240887642653,0.5,0.5,0.0,0,free-flow,train
VDS0026,2017-04-19 02:00:00,25.458333333333332,57.24583333333334,1.2449999999999999,6.164267061524598,0.8333333333333334,0.16666666666666666,0.0,0,free-flow,train
VDS0026,2017-04-19 04:00:00,31.708333333333332,57.1625,2.46125,10.502501427368818,0.6666666666666666,0.3333333333333333,0.0,0,free-flow,train
VDS0026,2017-04-19 06:00:00,90.625,42.4,22.555416666666662,41.44122343753862,0.16666666666666666,0.5833333333333334,0.25,2,congested,train
VDS0026,2017-04-19 08:00:00,105.875,31.7625,35.829166666666666,41.78757096262621,0.0,0.4166666666666667,0.5833333333333334,2,congested,train
VDS0026,2017-04-19 10:00:00,150.0,46.70416666666667,7.504583333333334,12.697141068143956,0.0,1.0,0.0,1,moderate,train
VDS0026,2017-04-19 12:00:00,134.875,47.71666666666667,6.739166666666667,22.81554104209405,0.0,1.0,0.0,1,moderate,train
VDS0026,2017-04-19 14:00:00,157.58333333333334,42.69583333333333,10.037916666666666,13.305496303560345,0.0,1.0,0.0,1,moderate,train
VDS0026,2017-04-19 16:00:00,149.45833333333334,35.12916666666667,20.340833333333332,16.34140956792488,0.0,0.625,0.375,2,congested,train
VDS0026,2017-04-19 18:00:00,127.83333333333333,29.766666666666666,37.72208333333334,20.636958544587294,0.0,0.25,0.75,2,congested,train
VDS0026,2017-04-19 20:00:00,128.83333333333334,44.31666666666666,9.175833333333333,9.621835071592505,0.0,1.0,0.0,1,moderate,train
VDS0026,2017-04-19 22:00:00,97.95833333333333,48.9625,6.059583333333333,25.55553061330435,0.0,1.0,0.0,1,moderate,train
VDS0026,2017-04-20 00:00:00,52.916666666666664,54.15416666666667,2.8441666666666667,19.13093708167972,0.375,0.625,0.0,1,moderate,train
VDS0026,2017-04-20 02:00:00,25.708333333333332,56.95416666666667,1.2691666666666668,7.055550800713527,0.75,0.25,0.0,0,free-flow,train
VDS0026,2017-04-20 04:00:00,34.166666666666664,55.46666666666667,1.77375,8.544851827482043,0.6666666666666666,0.3333333333333333,0.0,0,free-flow,train
VDS0026,2017-04-20 06:00:00,98.25,47.333333333333336,8.187916666666666,33.91709841978514,0.16666666666666666,0.6666666666666666,0.16666666666666666,2,congested,train
VDS0026,2017-04-20 08:00:00,105.375,39.675000000000004,24.056250000000002,38.533793751323856,0.0,0.6666666666666666,0.3333333333333333,2,congested,train
VDS0026,2017-04-20 10:00:00,135.70833333333334,40.07083333333333,15.185,24.525903195116626,0.0,0.7916666666666666,0.20833333333333334,2,congested,train
VDS0026,2017-04-20 12:00:00,135.33333333333334,45.39166666666667,7.161666666666666,20.531347541845808,0.0,1.0,0.0,1,moderate,train
VDS0026,2017-04-20 14:00:00,150.45833333333334,40.5375,10.907916666666667,13.078289898402874,0.0,0.9166666666666666,0.08333333333333333,1,moderate,train
VDS0026,2017-04-20 16:00:00,152.45833333333334,37.65416666666666,16.872916666666665,13.43900606659477,0.0,0.7083333333333334,0.2916666666666667,2,congested,train
VDS0026,2017-04-20 18:00:00,133.95833333333334,38.19583333333333,15.313333333333333,17.076500931337506,0.0,0.625,0.375,2,congested,train
VDS0026,2017-04-20 20:00:00,120.0,45.916666666666664,7.8741666666666665,14.631710649194062,0.0,1.0,0.0,1,moderate,train
VDS0026,2017-04-20 22:00:00,99.54166666666667,48.93333333333334,6.2575,30.778280267615425,0.0,1.0,0.0,1,moderate,train
VDS0026,2017-04-21 00:00:00,51.0,54.458333333333336,2.8791666666666664,16.626327995342074,0.375,0.625,0.0,1,moderate,train
VDS0026,2017-04-21 02:00:00,25.875,58.5,1.2595833333333333,7.079133452251243,0.875,0.125,0.0,0,free-flow,train
VDS0026,2017-04-21 04:00:00,33.625,55.699999999999996,1.7116666666666667,10.82192822166099,0.6666666666666666,0.3333333333333333,0.0,0,free-flow,train
VDS0026,2017-04-21 06:00:00,94.95833333333333,46.2125,13.560416666666667,34.73061444475385,0.20833333333333334,0.625,0.16666666666666666,2,congested,train
VDS0026,2017-04-21 08:00:00,111.83333333333333,42.76666666666667,18.382916666666667,31.031073720254742,0.0,0.75,0.25,2,congested,train
VDS0026,2017-04-21 10:00:00,146.25,45.145833333333336,7.800416666666667,18.295283307572685,0.0,1.0,0.0,1,moderate,train
VDS0026,2017-04-21 12:00:00,146.45833333333334,46.93333333333334,7.30875,17.420575457640957,0.0,1.0,0.0,1,moderate,train
VDS0026,2017-04-21 14:00:00,148.33333333333334,34.324999999999996,27.560833333333335,19.12582289600308,0.0,0.625,0.375,2,congested,train
VDS0026,2017-04-21 16:00:00,153.83333333333334,25.5,44.97208333333333,18.475993040715828,0.0,0.041666666666666664,0.9583333333333334,2,congested,train
VDS0026,2017-04-21 18:00:00,140.70833333333334,34.391666666666666,23.78,12.585288743355207,0.0,0.4583333333333333,0.5416666666666666,2,congested,train
VDS0026,2017-04-21 20:00:00,136.16666666666666,44.09166666666667,9.68125,13.136959699448251,0.0,1.0,0.0,1,moderate,train
VDS0026,2017-04-21 22:00:00,109.625,48.19166666666666,6.982916666666667,22.467004792535796,0.0,1.0,0.0,1,moderate,train
VDS0026,2017-04-22 00:00:00,68.29166666666667,53.80416666666667,3.5574999999999997,16.43823529793101,0.20833333333333334,0.7916666666666666,0.0,1,moderate,train
VDS0026,2017-04-22 02:00:00,38.416666666666664,57.7875,1.9591666666666667,9.357241634931352,0.875,0.125,0.0,0,free-flow,train
VDS0026,2017-04-22 04:00:00,39.791666666666664,56.87083333333334,2.122916666666667,9.287575462466751,0.75,0.25,0.0,0,free-flow,train
VDS0026,2017-04-22 06:00:00,82.95833333333333,53.81666666666666,3.5666666666666664,14.075816963444991,0.25,0.75,0.0,1,moderate,train
VDS0026,2017-04-22 08:00:00,133.33333333333334,49.112500000000004,5.80125,18.97519356988204,0.0,1.0,0.0,1,moderate,train
VDS0026,2017-04-22 10:00:00,138.25,47.03333333333333,6.965833333333333,19.074795571301845,0.0,1.0,0.0,1,moderate,train
VDS0026,2017-04-22 12:00:00,152.83333333333334,35.2875,15.84375,11.805181863935,0.0,0.625,0.375,2,congested,train
VDS0026,2017-04-22 14:00:00,123.16666666666667,19.675,68.27958333333333,27.75305179719829,0.0,0.0,1.0,2,congested,train
VDS0026,2017-04-22 16:00:00,128.5,25.59166666666667,46.239583333333336,19.939037524196205,0.0,0.25,0.75,2,congested,train
